filename,emr_dissim,mse_rgb,max_p99,mse_red,mse_hsv_V,mse_hsv_H,Presence
B22-38_0/00341_Aug5.png,0.23834711,0.0040670126,0.09597846,0.02750607579946518,0.0039691655,0.0029899844,1
B22-38_0/00341_Aug6.png,0.257479,0.0034301027,0.073218,0.02631378173828125,0.0031599388,0.0021775144,1
B22-38_0/00341_Aug7.png,0.2382279,0.004684621,0.113740854,0.021287010982632637,0.0046411124,0.003633759,1
B22-38_0/00341_Aug8.png,0.26559478,0.0036063604,0.077524036,0.03024272806942463,0.003266306,0.0020632483,1
B22-38_0/00703.png,0.21229076,0.0015810076,0.022206841,0.0,0.0006889153,0.00035185413,-1
B22-38_0/01284.png,0.44195336,0.0023392087,0.023391,0.021714942529797554,0.00148791,0.00081213895,1
B22-38_0/01284_Aug1.png,0.44935805,0.0023443617,0.024605919,0.021046409383416176,0.0014465288,0.00082404807,1
B22-38_0/01284_Aug2.png,0.45140994,0.0022094927,0.023391,0.025119785219430923,0.0014466909,0.000790412,1
B22-38_0/01284_Aug3.png,0.45391417,0.0022445803,0.022206841,0.01980951987206936,0.0014533466,0.0008016325,1
B22-38_0/01284_Aug4.png,0.46272153,0.0021669006,0.021053439,0.022319763898849487,0.0014951841,0.0007861569,1
B22-38_0/01284_Aug5.png,0.46171933,0.0022050662,0.022206841,0.025271814316511154,0.0014404552,0.0007923175,1
B22-38_0/01284_Aug6.png,0.4756685,0.0024088647,0.022206841,0.02923380583524704,0.0015927448,0.0007821134,1
B22-38_0/01284_Aug7.png,0.46759683,0.00232909,0.024605919,0.028864720836281776,0.001545682,0.0007584029,1
B22-38_0/01284_Aug8.png,0.4847716,0.0024862492,0.024605919,0.028862742707133293,0.0016264239,0.00079533184,1
B22-38_0/01409.png,0.26333827,0.0015171781,0.022206841,0.005536331329494715,0.0008676376,0.00035806163,-1
B22-38_0/01525.png,0.22060251,0.0043443735,0.10340641,0.021681778132915497,0.003832785,0.0069985753,1
B22-38_0/01525_Aug1.png,0.23479056,0.0043689036,0.093564,0.021626204252243042,0.0042140633,0.006288884,1
B22-38_0/01525_Aug2.png,0.26170015,0.0051712072,0.113740854,0.02273709326982498,0.004431968,0.007103908,1
B22-38_0/01525_Aug3.png,0.23964554,0.0049706027,0.12456746,0.02224298007786274,0.004336618,0.006399439,1
B22-38_0/01525_Aug4.png,0.28003788,0.0052170283,0.11640139,0.02535284124314785,0.004440114,0.006175247,1
B22-38_0/01525_Aug5.png,0.24201363,0.004599662,0.11374088,0.022493481636047363,0.004098095,0.0064818296,1
B22-38_0/01525_Aug6.png,0.30335784,0.0056532286,0.12735103,0.02452976256608963,0.0049302937,0.006868893,1
B22-38_0/01525_Aug7.png,0.25493813,0.0047563286,0.11640139,0.03170696273446083,0.0040148217,0.007142597,1
B22-38_0/01525_Aug8.png,0.3090027,0.0045415964,0.09356402,0.02126840129494667,0.0036485791,0.0059531704,1
B22-38_0/01855.png,0.17786664,0.0013429244,0.019930793,0.0,0.00059424207,0.0003031551,-1
B22-45_0/00741.png,0.27127028,0.0016590459,0.015747787,0.010148842819035053,0.0010116519,0.0006419297,1
B22-45_0/00741_Aug1.png,0.2756341,0.0016855536,0.015747787,0.008092856965959072,0.0010138093,0.0005828941,1
B22-45_0/00741_Aug2.png,0.2666726,0.0016170358,0.015747787,0.00938901212066412,0.0010624949,0.00071136205,1
B22-45_0/00741_Aug3.png,0.2725231,0.0015895398,0.01477893,0.009362133219838142,0.0009843488,0.0006087059,1
B22-45_0/00741_Aug4.png,0.26266885,0.001715182,0.017777776,0.01044323481619358,0.001090535,0.0007344871,1
B22-45_0/00741_Aug5.png,0.2796542,0.0016174895,0.015747787,0.009874523617327213,0.00097541814,0.0006211209,1
B22-45_0/00741_Aug6.png,0.2589962,0.0017580464,0.019930793,0.008495266549289227,0.0011252355,0.0007329744,1
B22-45_0/00741_Aug7.png,0.2797156,0.0016958574,0.016747402,0.00955511536449194,0.0009964718,0.0006750382,1
B22-45_0/00741_Aug8.png,0.25588852,0.0017483368,0.018838907,0.00762142613530159,0.0011400172,0.0007200778,1
B22-45_0/01027.png,0.17595744,0.0013533732,0.017777776,0.007801075931638479,0.0006413257,0.0006465368,1
B22-45_0/01027_Aug1.png,0.18839508,0.0016172006,0.019930793,0.015974577516317368,0.00084017945,0.00062680966,1
B22-45_0/01027_Aug2.png,0.18676543,0.0015583611,0.021053439,0.008259658701717854,0.00070969964,0.0006365774,1
B22-45_0/01027_Aug3.png,0.18560392,0.0015711868,0.019930793,0.010282236151397228,0.00076382735,0.00064318534,1
B22-45_0/01027_Aug4.png,0.18083262,0.0014127856,0.017777776,0.009726563468575478,0.00070057233,0.000634182,1
B22-45_0/01027_Aug5.png,0.20030731,0.0016786419,0.021053439,0.004564323928207159,0.00078256306,0.0007010276,1
B22-45_0/01027_Aug6.png,0.19768882,0.0015816941,0.018838907,0.004312335513532162,0.0007577907,0.00067119434,1
B22-45_0/01027_Aug7.png,0.19927597,0.001521584,0.018838907,0.003646974917501211,0.0007125534,0.00071360177,1
B22-45_0/01027_Aug8.png,0.19210023,0.0014888318,0.018838914,0.005921169184148312,0.00068424066,0.00066563237,1
B22-45_0/01050.png,0.19627196,0.0017730346,0.019930793,0.0,0.0007667915,0.00041783415,-1
B22-45_0/01059.png,0.26885843,0.0025146436,0.032541327,0.016711462289094925,0.0017608213,0.0028967604,1
B22-45_0/01059_Aug1.png,0.2682705,0.002409432,0.03543252,0.01698135957121849,0.001752702,0.003004396,1
B22-45_0/01059_Aug2.png,0.27005965,0.0024351329,0.033971544,0.01589355804026127,0.0017664534,0.0029661246,1
B22-45_0/01059_Aug3.png,0.27149105,0.0023695852,0.03245386,0.015395049937069416,0.001741562,0.0029886318,1
B22-45_0/01059_Aug4.png,0.26995498,0.0024150007,0.03543252,0.015270931646227837,0.0017337345,0.0030118965,1
B22-45_0/01059_Aug5.png,0.27331692,0.0023136858,0.03543252,0.015096298418939114,0.0016208088,0.0030607912,1
B22-45_0/01059_Aug6.png,0.27621365,0.0024206599,0.033971544,0.01801779679954052,0.0017424355,0.0030623141,1
B22-45_0/01059_Aug7.png,0.27900904,0.0025275943,0.03543252,0.01676814816892147,0.0018045238,0.0029824497,1
B22-45_0/01059_Aug8.png,0.27818173,0.0024376514,0.031141864,0.015397432260215282,0.0018791538,0.0030925889,1
B22-46_0/00182.png,0.58414614,0.0036867077,0.035432532,0.00666922889649868,0.0025360119,0.0042620744,-1
B22-46_0/00649.png,0.31008536,0.0014770011,0.01477893,0.009355374611914158,0.00093758956,0.0020572061,-1
B22-46_0/00943.png,0.4946105,0.002819504,0.028435213,0.0025609582662582397,0.0018131374,0.0051595774,-1
B22-46_0/01039.png,0.5668899,0.0058888937,0.09356402,0.021253105252981186,0.004067004,0.014581308,1
B22-46_0/01039_Aug1.png,0.5754427,0.005929096,0.08650518,0.025075893849134445,0.0038567325,0.0147973,1
B22-46_0/01039_Aug2.png,0.5759735,0.0060597355,0.07972321,0.022857066243886948,0.003900597,0.015039146,1
B22-46_0/01039_Aug3.png,0.5860553,0.0063906945,0.0865052,0.026487182825803757,0.004025832,0.015974691,1
B22-46_0/01039_Aug4.png,0.586974,0.006301066,0.08882738,0.025792941451072693,0.0041109733,0.016044565,1
B22-46_0/01039_Aug5.png,0.57216036,0.006097015,0.0865052,0.027231909334659576,0.004204872,0.01651038,1
B22-46_0/01039_Aug6.png,0.5825602,0.007026507,0.11111112,0.019543634727597237,0.0050229053,0.017349277,1
B22-46_0/01039_Aug7.png,0.59529746,0.0066301934,0.091180325,0.031011585146188736,0.0044238097,0.017401695,1
B22-46_0/01039_Aug8.png,0.595425,0.0070324447,0.09842369,0.025523057207465172,0.004566975,0.016864773,1
B22-46_0/01291.png,0.16159058,0.000883081,0.00885813,0.022152384743094444,0.0007085453,0.005001705,1
B22-46_0/01291_Aug1.png,0.17427206,0.0011297278,0.0120569,0.021501785144209862,0.00090123713,0.005634446,1
B22-46_0/01291_Aug2.png,0.179173,0.0010177587,0.011211071,0.026057424023747444,0.0008104715,0.0049404055,1
B22-46_0/01291_Aug3.png,0.18744785,0.0013286179,0.016747402,0.021962186321616173,0.0009777022,0.0067455787,1
B22-46_0/01291_Aug4.png,0.18515462,0.0008937106,0.009611687,0.03055211715400219,0.0007583102,0.004190135,1
B22-46_0/01291_Aug5.png,0.19239998,0.0012931372,0.012933485,0.0238368920981884,0.0010363201,0.006928197,1
B22-46_0/01291_Aug6.png,0.1942327,0.0008627184,0.010396,0.028401946648955345,0.0007182298,0.0038242594,1
B22-46_0/01291_Aug7.png,0.2089985,0.0013762763,0.01477893,0.02047646790742874,0.0010776187,0.008341005,1
B22-46_0/01291_Aug8.png,0.20578831,0.0010134615,0.0120569,0.036310918629169464,0.00075480365,0.0035072276,1
B22-46_0/01338.png,0.18771982,0.0013597811,0.017777776,0.01995161548256874,0.0009863742,0.0057205656,1
B22-46_0/01338_Aug1.png,0.19185418,0.0013926709,0.018838907,0.015365633182227612,0.0009672989,0.0058891852,1
B22-46_0/01338_Aug2.png,0.1803438,0.0012991693,0.017777776,0.020585304126143456,0.00090507546,0.0051918877,1
B22-46_0/01338_Aug3.png,0.19666487,0.0011449124,0.013840829,0.014185854233801365,0.0008300127,0.0059100753,1
B22-46_0/01338_Aug4.png,0.17618781,0.0011583345,0.01477893,0.021094026044011116,0.0008428912,0.004732684,1
B22-46_0/01338_Aug5.png,0.21363181,0.0014248537,0.019930793,0.014032320119440556,0.00096134935,0.007055109,1
B22-46_0/01338_Aug6.png,0.1694963,0.0012026266,0.015687235,0.018460510298609734,0.00076136127,0.0046077184,1
B22-46_0/01338_Aug7.png,0.2253936,0.001697579,0.025851592,0.014174625277519226,0.0011321185,0.007643745,1
B22-46_0/01338_Aug8.png,0.1723736,0.0014013198,0.022206841,0.013781331479549408,0.000817366,0.005014592,1
B22-46_0/01340.png,0.25826555,0.0027130162,0.040000007,0.01804821379482746,0.001614058,0.010597245,1
B22-46_0/01340_Aug1.png,0.24944037,0.0026066212,0.041584,0.015359989367425442,0.0016419515,0.010727368,1
B22-46_0/01340_Aug2.png,0.23296756,0.0022105062,0.033971544,0.01026902999728918,0.0014866755,0.009430958,1
B22-46_0/01340_Aug3.png,0.24109775,0.0025636742,0.044844285,0.017756283283233643,0.001593968,0.011994081,1
B22-46_0/01340_Aug4.png,0.247262,0.002217793,0.033971544,0.012757875956594944,0.0014292179,0.008853966,1
B22-46_0/01340_Aug5.png,0.24277472,0.002711577,0.044844285,0.013567532412707806,0.0017679532,0.013976229,1
B22-46_0/01340_Aug6.png,0.2313028,0.0021371131,0.033971544,0.014632903039455414,0.001276535,0.009111077,1
B22-46_0/01340_Aug7.png,0.25924236,0.0031398374,0.05353325,0.015246206894516945,0.0019012402,0.015094122,1
B22-46_0/01340_Aug8.png,0.22585112,0.0018628879,0.023391,0.012562309391796589,0.0011601846,0.007577702,1
B22-46_0/01470.png,0.14311123,0.0010945598,0.017777776,0.0,0.0005886487,0.0017068748,-1
B22-46_0/01547.png,0.34972864,0.0013133861,0.011211071,0.007204920053482056,0.00095341576,0.0027568024,-1
B22-46_0/01852.png,0.5348458,0.0028752163,0.028435213,0.0027809813618659973,0.001954258,0.0034007975,-1
B22-46_0/02336.png,0.428662,0.0022077842,0.021053439,0.0,0.0014061155,0.0022446897,-1
B22-46_0/02771.png,0.6518564,0.004155421,0.033971544,0.006377033423632383,0.00307703,0.0076457704,-1
B22-46_0/02831.png,0.5957136,0.004067673,0.038446747,0.0010495961178094149,0.0026791664,0.0059594885,-1
B22-46_0/02888.png,0.50895226,0.002333039,0.022206841,0.0,0.0016128288,0.002584767,-1
B22-46_0/03030.png,0.15533209,0.0009436936,0.013840829,0.0,0.00043060875,0.0011050417,-1
B22-47_0/00285.png,0.5023179,0.0030271895,0.027128024,0.0,0.0019777147,0.004816061,-1
B22-47_0/00390.png,0.4794932,0.0027191974,0.024605919,0.012772009707987309,0.00158035,0.0048215,-1
B22-47_0/00435.png,0.3709151,0.0022750294,0.019930793,0.0,0.0011293497,0.0032816785,-1
